"FileName","FilePath","Version"
"System.Data.SqlClient.dll","D:\inetpub\GoldCard\runtimes\win\lib\netcoreapp2.1\System.Data.SqlClient.dll","4.700.20.6702"
"Microsoft.Data.SqlClient.dll","D:\inetpub\GoldCard\runtimes\win\lib\netcoreapp3.1\Microsoft.Data.SqlClient.dll","5.0.0.0"
"System.Runtime.Caching.dll","D:\inetpub\GoldCard\runtimes\win\lib\netstandard2.0\System.Runtime.Caching.dll","5.0.20.51904"
"Microsoft.Data.SqlClient.SNI.dll","D:\inetpub\GoldCard\runtimes\win-arm\native\Microsoft.Data.SqlClient.SNI.dll","5.1.0.0"
"Microsoft.Data.SqlClient.SNI.dll","D:\inetpub\GoldCard\runtimes\win-arm64\native\Microsoft.Data.SqlClient.SNI.dll","5.1.0.0"
"sni.dll","D:\inetpub\GoldCard\runtimes\win-arm64\native\sni.dll","4.6.25512.01 built by: dlab-DDVSOWINAGE016. Commit Hash: d0d5c7b49271cadb6d97de26d8e623e98abdc8db"
"Microsoft.Data.SqlClient.SNI.dll","D:\inetpub\GoldCard\runtimes\win-x64\native\Microsoft.Data.SqlClient.SNI.dll","5.1.0.0"
"sni.dll","D:\inetpub\GoldCard\runtimes\win-x64\native\sni.dll","4.6.25512.01 built by: dlab-DDVSOWINAGE016. Commit Hash: d0d5c7b49271cadb6d97de26d8e623e98abdc8db"
"Microsoft.Data.SqlClient.SNI.dll","D:\inetpub\GoldCard\runtimes\win-x86\native\Microsoft.Data.SqlClient.SNI.dll","5.1.0.0"
"sni.dll","D:\inetpub\GoldCard\runtimes\win-x86\native\sni.dll","4.6.25512.01 built by: dlab-DDVSOWINAGE016. Commit Hash: d0d5c7b49271cadb6d97de26d8e623e98abdc8db"
"Humanizer.resources.dll","D:\inetpub\GoldCard\sk\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\sl\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\sr\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\sr-Latn\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\sv\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\th-TH\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\tr\Humanizer.resources.dll","2.14.1.48190"
"Microsoft.CodeAnalysis.CSharp.Features.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.CSharp.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.CSharp.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Features.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Scripting.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.Scripting.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.VisualBasic.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\GoldCard\tr\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.800.23.50404"
"Humanizer.resources.dll","D:\inetpub\GoldCard\uk\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\uz-Cyrl-UZ\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\uz-Latn-UZ\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\vi\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\zh-CN\Humanizer.resources.dll","2.14.1.48190"
"Humanizer.resources.dll","D:\inetpub\GoldCard\zh-Hans\Humanizer.resources.dll","2.14.1.48190"
"Microsoft.CodeAnalysis.CSharp.Features.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.CSharp.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.CSharp.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Features.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Scripting.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.Scripting.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.VisualBasic.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hans\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.800.23.50404"
"Humanizer.resources.dll","D:\inetpub\GoldCard\zh-Hant\Humanizer.resources.dll","2.14.1.48190"
"Microsoft.CodeAnalysis.CSharp.Features.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.CSharp.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.CSharp.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.CSharp.Scripting.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Features.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.Features.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.Scripting.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.Scripting.resources.dll","4.800.23.50404"
"Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.VisualBasic.Features.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.VisualBasic.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.VisualBasic.Workspaces.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll","4.400.22.56111"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\GoldCard\zh-Hant\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.800.23.50404"
"Azure.Core.dll","D:\inetpub\KelseyCareBenefits\Azure.Core.dll","1.3600.23.56006"
"Azure.Identity.dll","D:\inetpub\KelseyCareBenefits\Azure.Identity.dll","1.1000.423.56303"
"Azure.Security.KeyVault.Certificates.dll","D:\inetpub\KelseyCareBenefits\Azure.Security.KeyVault.Certificates.dll","4.500.123.18102"
"Azure.Security.KeyVault.Secrets.dll","D:\inetpub\KelseyCareBenefits\Azure.Security.KeyVault.Secrets.dll","4.500.23.16403"
"Humanizer.dll","D:\inetpub\KelseyCareBenefits\Humanizer.dll","2.14.1.48190"
"KelseyCareBenefits.Core.dll","D:\inetpub\KelseyCareBenefits\KelseyCareBenefits.Core.dll","1.0.0.0"
"KelseyCareBenefits.Data.dll","D:\inetpub\KelseyCareBenefits\KelseyCareBenefits.Data.dll","1.0.0.0"
"KelseyCareBenefits.dll","D:\inetpub\KelseyCareBenefits\KelseyCareBenefits.dll","1.0.0.0"
"Microsoft.AspNetCore.Authentication.AzureADB2C.UI.dll","D:\inetpub\KelseyCareBenefits\Microsoft.AspNetCore.Authentication.AzureADB2C.UI.dll","6.0.2623.60506"
"Microsoft.AspNetCore.Authentication.JwtBearer.dll","D:\inetpub\KelseyCareBenefits\Microsoft.AspNetCore.Authentication.JwtBearer.dll","8.0.123.58008"
"Microsoft.AspNetCore.Authentication.OpenIdConnect.dll","D:\inetpub\KelseyCareBenefits\Microsoft.AspNetCore.Authentication.OpenIdConnect.dll","8.0.123.58008"
"Microsoft.Bcl.AsyncInterfaces.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Bcl.AsyncInterfaces.dll","6.0.21.52210"
"Microsoft.CodeAnalysis.CSharp.dll","D:\inetpub\KelseyCareBenefits\Microsoft.CodeAnalysis.CSharp.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.dll","D:\inetpub\KelseyCareBenefits\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.dll","D:\inetpub\KelseyCareBenefits\Microsoft.CodeAnalysis.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.dll","D:\inetpub\KelseyCareBenefits\Microsoft.CodeAnalysis.Workspaces.dll","4.500.23.10905"
"Microsoft.Data.SqlClient.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Data.SqlClient.dll","5.0.0.0"
"Microsoft.EntityFrameworkCore.Abstractions.dll","D:\inetpub\KelseyCareBenefits\Microsoft.EntityFrameworkCore.Abstractions.dll","8.0.123.58002"
"Microsoft.EntityFrameworkCore.Design.dll","D:\inetpub\KelseyCareBenefits\Microsoft.EntityFrameworkCore.Design.dll","8.0.123.58002"
"Microsoft.EntityFrameworkCore.dll","D:\inetpub\KelseyCareBenefits\Microsoft.EntityFrameworkCore.dll","8.0.123.58002"
"Microsoft.EntityFrameworkCore.Relational.dll","D:\inetpub\KelseyCareBenefits\Microsoft.EntityFrameworkCore.Relational.dll","8.0.123.58002"
"Microsoft.EntityFrameworkCore.SqlServer.dll","D:\inetpub\KelseyCareBenefits\Microsoft.EntityFrameworkCore.SqlServer.dll","8.0.123.58002"
"Microsoft.Extensions.Caching.Memory.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Extensions.Caching.Memory.dll","6.0.222.6406"
"Microsoft.Extensions.DependencyModel.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Extensions.DependencyModel.dll","8.0.23.53103"
"Microsoft.Graph.Core.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Graph.Core.dll","2.0.11.0"
"Microsoft.Graph.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Graph.dll","4.36.0.0"
"Microsoft.Identity.Abstractions.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Abstractions.dll","5.1.0.0"
"Microsoft.Identity.Client.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Client.dll","4.57.0.0"
"Microsoft.Identity.Client.Extensions.Msal.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Client.Extensions.Msal.dll","4.56.0.0"
"Microsoft.Identity.Web.Certificate.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.Certificate.dll","2.16.1.0"
"Microsoft.Identity.Web.Certificateless.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.Certificateless.dll","2.16.1.0"
"Microsoft.Identity.Web.Diagnostics.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.Diagnostics.dll","2.16.1.0"
"Microsoft.Identity.Web.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.dll","2.16.1.0"
"Microsoft.Identity.Web.MicrosoftGraph.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.MicrosoftGraph.dll","2.16.1.0"
"Microsoft.Identity.Web.TokenAcquisition.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.TokenAcquisition.dll","2.16.1.0"
"Microsoft.Identity.Web.TokenCache.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.TokenCache.dll","2.16.1.0"
"Microsoft.Identity.Web.UI.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.UI.dll","2.16.1.0"
"Microsoft.Identity.Web.UI.Views.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Identity.Web.UI.Views.dll","2.16.1.0"
"Microsoft.IdentityModel.Abstractions.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Abstractions.dll","7.1.2.41121"
"Microsoft.IdentityModel.JsonWebTokens.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.JsonWebTokens.dll","7.1.2.41121"
"Microsoft.IdentityModel.Logging.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Logging.dll","7.1.2.41121"
"Microsoft.IdentityModel.LoggingExtensions.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.LoggingExtensions.dll","7.1.2.41121"
"Microsoft.IdentityModel.Protocols.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Protocols.dll","7.1.2.41121"
"Microsoft.IdentityModel.Protocols.OpenIdConnect.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Protocols.OpenIdConnect.dll","7.1.2.41121"
"Microsoft.IdentityModel.Tokens.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Tokens.dll","7.1.2.41121"
"Microsoft.IdentityModel.Validators.dll","D:\inetpub\KelseyCareBenefits\Microsoft.IdentityModel.Validators.dll","7.1.2.41121"
"Microsoft.SqlServer.Server.dll","D:\inetpub\KelseyCareBenefits\Microsoft.SqlServer.Server.dll","1.0.0.0"
"Microsoft.Web.Infrastructure.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Web.Infrastructure.dll","1.0.20105.407"
"Microsoft.Win32.SystemEvents.dll","D:\inetpub\KelseyCareBenefits\Microsoft.Win32.SystemEvents.dll","6.0.21.52210"
"Mono.TextTemplating.dll","D:\inetpub\KelseyCareBenefits\Mono.TextTemplating.dll","2.2.1.1"
"Newtonsoft.Json.dll","D:\inetpub\KelseyCareBenefits\Newtonsoft.Json.dll","13.0.3.27908"
"System.CodeDom.dll","D:\inetpub\KelseyCareBenefits\System.CodeDom.dll","4.6.25519.03"
"System.Composition.AttributedModel.dll","D:\inetpub\KelseyCareBenefits\System.Composition.AttributedModel.dll","6.0.21.52210"
"System.Composition.Convention.dll","D:\inetpub\KelseyCareBenefits\System.Composition.Convention.dll","6.0.21.52210"
"System.Composition.Hosting.dll","D:\inetpub\KelseyCareBenefits\System.Composition.Hosting.dll","6.0.21.52210"
"System.Composition.Runtime.dll","D:\inetpub\KelseyCareBenefits\System.Composition.Runtime.dll","6.0.21.52210"
"System.Composition.TypedParts.dll","D:\inetpub\KelseyCareBenefits\System.Composition.TypedParts.dll","6.0.21.52210"
"System.Configuration.ConfigurationManager.dll","D:\inetpub\KelseyCareBenefits\System.Configuration.ConfigurationManager.dll","6.0.922.41905"
"System.Drawing.Common.dll","D:\inetpub\KelseyCareBenefits\System.Drawing.Common.dll","6.0.21.52210"
"System.IdentityModel.Tokens.Jwt.dll","D:\inetpub\KelseyCareBenefits\System.IdentityModel.Tokens.Jwt.dll","7.1.2.41121"
"System.Memory.Data.dll","D:\inetpub\KelseyCareBenefits\System.Memory.Data.dll","1.0.221.20802"
"System.Runtime.Caching.dll","D:\inetpub\KelseyCareBenefits\System.Runtime.Caching.dll","6.0.21.52210"
"System.Security.Cryptography.Pkcs.dll","D:\inetpub\KelseyCareBenefits\System.Security.Cryptography.Pkcs.dll","6.0.522.21309"
"System.Security.Cryptography.ProtectedData.dll","D:\inetpub\KelseyCareBenefits\System.Security.Cryptography.ProtectedData.dll","6.0.21.52210"
"System.Security.Cryptography.Xml.dll","D:\inetpub\KelseyCareBenefits\System.Security.Cryptography.Xml.dll","6.0.822.36306"
"System.Security.Permissions.dll","D:\inetpub\KelseyCareBenefits\System.Security.Permissions.dll","6.0.21.52210"
"System.Text.Json.dll","D:\inetpub\KelseyCareBenefits\System.Text.Json.dll","6.0.522.21309"
"System.Web.Helpers.dll","D:\inetpub\KelseyCareBenefits\System.Web.Helpers.dll","3.0.61130.707"
"System.Web.Mvc.dll","D:\inetpub\KelseyCareBenefits\System.Web.Mvc.dll","5.3.61130.707"
"System.Web.Razor.dll","D:\inetpub\KelseyCareBenefits\System.Web.Razor.dll","3.0.61130.707"
"System.Web.WebPages.Deployment.dll","D:\inetpub\KelseyCareBenefits\System.Web.WebPages.Deployment.dll","3.0.61130.707"
"System.Web.WebPages.dll","D:\inetpub\KelseyCareBenefits\System.Web.WebPages.dll","3.0.61130.707"
"System.Web.WebPages.Razor.dll","D:\inetpub\KelseyCareBenefits\System.Web.WebPages.Razor.dll","3.0.61130.707"
"System.Windows.Extensions.dll","D:\inetpub\KelseyCareBenefits\System.Windows.Extensions.dll","6.0.21.52210"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\cs\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\cs\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\cs\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\cs\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\de\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\de\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\de\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\de\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\es\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\es\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\es\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\es\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\fr\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\fr\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\fr\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\fr\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\it\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\it\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\it\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\it\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\ja\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ja\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\ja\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ja\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\ko\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ko\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\ko\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ko\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\pl\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\pl\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\pl\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\pl\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\pt-BR\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\pt-BR\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\pt-BR\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\pt-BR\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\KelseyCareBenefits\ru\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ru\Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\KelseyCareBenefits\ru\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.Workspaces.resources.dll","D:\inetpub\KelseyCareBenefits\ru\Microsoft.CodeAnalysis.Workspaces.resources.dll","4.500.23.10905"
"Microsoft.Data.SqlClient.dll","D:\inetpub\KelseyCareBenefits\runtimes\unix\lib\net6.0\Microsoft.Data.SqlClient.dll","5.0.0.0"
"System.Drawing.Common.dll","D:\inetpub\KelseyCareBenefits\runtimes\unix\lib\net6.0\System.Drawing.Common.dll","6.0.21.52210"
"System.Drawing.Common.dll","D:\inetpub\KelseyCareBenefits\runtimes\unix\lib\netcoreapp3.0\System.Drawing.Common.dll","4.700.19.56404"
"Microsoft.Data.SqlClient.dll","D:\inetpub\KelseyCareBenefits\runtimes\unix\lib\netcoreapp3.1\Microsoft.Data.SqlClient.dll","2.0.20168.4"
"Microsoft.Data.SqlClient.dll","D:\inetpub\KelseyCareBenefits\runtimes\win\lib\net6.0\Microsoft.Data.SqlClient.dll","5.0.0.0"
"Microsoft.Win32.SystemEvents.dll","D:\inetpub\KelseyCareBenefits\runtimes\win\lib\net6.0\Microsoft.Win32.SystemEvents.dll","6.0.21.52210"
"System.Drawing.Common.dll","D:\inetpub\KelseyCareBenefits\runtimes\win\lib\net6.0\System.Drawing.Common.dll","6.0.21.52210"
"System.Runtime.Caching.dll","D:\inetpub\KelseyCareBenefits\runtimes\win\lib\net6.0\System.Runtime.Caching.dll","6.0.21.52210"
"System.Security.Cryptography.Pkcs.dll","D:\inetpub\KelseyCareBenefits\runtimes\win\lib\net6.0\System.Security.Cryptography.Pkcs.dll","6.0.522.21309"
