"ZoneName","Name","RecordType","Data","TTL","Age","TimeStamp","UpdatedAtSerial","Created","Changed","showInAdvancedViewOnly","DistinguishedName"
"corp.vegas.com","BS-SP4","A","10.25.88.104","900","3641449","6/1/2016 1:00:00 AM","147635","5/31/2016 6:56:00 PM","6/12/2017 2:53:55 PM","True","DC=BS-SP4,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","ACDM4060M","A","10.25.4.41","900","3662582","10/29/2018 2:00:00 PM","1320393","10/1/2018 7:19:20 AM","10/29/2018 7:24:22 AM","True","DC=ACDM4060M,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","adavidson-HP","A","10.25.88.159","900","3641465","6/1/2016 5:00:00 PM","147642","6/1/2016 10:31:37 AM","6/12/2017 2:53:55 PM","True","DC=adavidson-HP,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","tdppro","UNKNOWN","7eGnddxk1AE=","0","0","[static]","1293185","10/1/2018 8:21:35 AM","10/15/2018 4:12:08 PM","True","DC=tdppro,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vdcnet-Dhcp","A","10.25.16.85","1200","3641682","6/10/2016 6:00:00 PM","147766","5/21/2010 11:06:14 AM","6/12/2017 2:53:55 PM","True","DC=vdcnet-Dhcp,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","VEGAS2190","A","10.25.4.228","900","3662564","10/28/2018 8:00:00 PM","1320021","6/28/2016 1:09:14 PM","10/28/2018 1:27:18 PM","True","DC=VEGAS2190,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Ashleys-iMac","A","10.25.4.128","900","3662645","11/1/2018 5:00:00 AM","1330470","12/8/2017 1:12:39 PM","10/31/2018 10:39:16 PM","True","DC=Ashleys-iMac,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","_ldap._tcp.CORP2275._sites","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3633195","6/23/2015 3:00:00 AM","147799","10/2/2012 9:18:04 AM","6/12/2017 2:53:55 PM","True","DC=_ldap._tcp.CORP2275._sites,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Davids-iMac","A","10.25.4.69","1200","3662659","11/1/2018 7:00:00 PM","1331183","12/8/2017 2:21:54 PM","11/1/2018 12:19:56 PM","True","DC=Davids-iMac,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","DESKTOP-CB9CG0U","UNKNOWN","lkmMS+lh1AE=","0","0","[static]","1284054","10/1/2018 2:48:09 PM","10/11/2018 10:06:27 PM","True","DC=DESKTOP-CB9CG0U,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","SharanypleWatch","UNKNOWN","1um1t7dw1AE=","0","0","[static]","1325456","10/29/2018 1:53:32 PM","10/30/2018 6:19:21 PM","True","DC=SharanypleWatch,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","_kerberos._tcp.CORP2275._sites","SRV","[0][100][88][vdcmaddc01.corp.vegas.com.]","600","3636948","11/26/2015 12:00:00 PM","147800","10/2/2012 9:18:05 AM","6/12/2017 2:53:55 PM","True","DC=_kerberos._tcp.CORP2275._sites,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","_gc._tcp.CORP2275._sites","SRV","[0][100][3268][vdcmaddc01.corp.vegas.com.]","600","3633195","6/23/2015 3:00:00 AM","147801","10/2/2012 9:18:05 AM","6/12/2017 2:53:55 PM","True","DC=_gc._tcp.CORP2275._sites,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","_ldap._tcp.CORP2275._sites.DomainDnsZones","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3633195","6/23/2015 3:00:00 AM","147802","10/2/2012 9:18:05 AM","6/12/2017 2:53:55 PM","True","DC=_ldap._tcp.CORP2275._sites.DomainDnsZones,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","_ldap._tcp.CORP2275._sites.ForestDnsZones","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3633195","6/23/2015 3:00:00 AM","147803","10/2/2012 9:18:05 AM","6/12/2017 2:53:55 PM","True","DC=_ldap._tcp.CORP2275._sites.ForestDnsZones,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Admins-iMac-2","A","10.25.4.211","900","3662659","11/1/2018 7:00:00 PM","1331192","12/11/2017 8:40:48 AM","11/1/2018 12:21:41 PM","True","DC=Admins-iMac-2,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP49CFEF","A","10.25.4.64","900","3641919","6/20/2016 3:00:00 PM","147869","11/20/2012 4:46:09 PM","6/12/2017 2:53:55 PM","True","DC=RNP49CFEF,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vvcnetap02","A","10.25.16.83","1200","3655327","12/31/2017 7:00:00 AM","592878","5/7/2010 11:04:33 AM","12/30/2017 11:25:28 PM","True","DC=vvcnetap02,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNOTLEY","A","10.25.4.44","900","3653923","11/2/2017 7:00:00 PM","531645","6/25/2012 12:08:28 PM","11/2/2017 12:30:59 PM","True","DC=RNOTLEY,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vdc-3960-9f-receptionist-e0cbbc88fef5","A","10.25.4.160","900","3661506","9/14/2018 6:00:00 PM","1152759","6/1/2018 1:09:58 PM","9/14/2018 11:30:07 AM","True","DC=vdc-3960-9f-receptionist-e0cbbc88fef5,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP0026732B008A","A","10.25.4.55","900","3641997","6/23/2016 9:00:00 PM","147962","6/19/2016 2:54:32 PM","6/12/2017 2:53:55 PM","True","DC=RNP0026732B008A,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","jamess-MBP","A","10.25.4.163","900","3662587","10/29/2018 7:00:00 PM","1320987","2/23/2017 9:50:29 AM","10/29/2018 12:17:13 PM","True","DC=jamess-MBP,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","netbotz91F7E5","A","10.25.4.81","900","3642000","6/24/2016 12:00:00 AM","147978","6/23/2016 5:27:03 PM","6/12/2017 2:53:55 PM","True","DC=netbotz91F7E5,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Seans-MBP","A","10.25.4.125","900","3662585","10/29/2018 5:00:00 PM","1320737","2/26/2018 9:17:17 AM","10/29/2018 10:26:54 AM","True","DC=Seans-MBP,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","netbotz91F7E2","A","10.25.4.80","900","3642000","6/24/2016 12:00:00 AM","147979","6/23/2016 5:27:12 PM","6/12/2017 2:53:55 PM","True","DC=netbotz91F7E2,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","SCOLOSIMO","A","10.2.53.5","1200","3662647","11/1/2018 7:00:00 AM","1330532","4/27/2016 12:51:02 AM","11/1/2018 12:52:46 AM","True","DC=SCOLOSIMO,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP49D486","A","10.25.4.85","900","3642044","6/25/2016 8:00:00 PM","148118","6/21/2016 12:34:29 PM","6/12/2017 2:53:55 PM","True","DC=RNP49D486,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","hdolanch","A","10.25.4.153","900","3662658","11/1/2018 6:00:00 PM","1330966","6/27/2016 10:21:19 AM","11/1/2018 11:11:42 AM","True","DC=hdolanch,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Peters-MBP","A","10.2.50.69","1200","3662659","11/1/2018 7:00:00 PM","1331102","5/14/2018 7:51:24 AM","11/1/2018 12:06:15 PM","True","DC=Peters-MBP,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vdc-3960-8f-contact-center-e0cbbc88fef1","A","10.25.4.98","900","3662270","10/16/2018 2:00:00 PM","1296457","6/2/2018 3:02:30 AM","10/16/2018 7:40:19 AM","True","DC=vdc-3960-8f-contact-center-e0cbbc88fef1,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","sandbox-proxy","A","10.25.4.225","3600","0","[static]","148260","5/21/2014 1:36:25 PM","6/12/2017 2:53:55 PM","True","DC=sandbox-proxy,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","JBartlettLaptop","A","10.25.4.84","900","3662584","10/29/2018 4:00:00 PM","1320668","9/22/2014 9:19:22 AM","10/29/2018 9:34:30 AM","True","DC=JBartlettLaptop,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","cwestmorland-centos","A","10.25.4.226","3600","0","[static]","148262","11/7/2012 4:20:18 PM","6/12/2017 2:53:55 PM","True","DC=cwestmorland-centos,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","mcurtis","A","10.25.4.131","900","3662647","11/1/2018 7:00:00 AM","1330527","3/18/2014 3:54:49 PM","11/1/2018 12:32:22 AM","True","DC=mcurtis,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","cwestmorland-centos2","A","10.25.4.227","900","0","[static]","148293","7/2/2015 7:30:05 AM","6/12/2017 2:53:55 PM","True","DC=cwestmorland-centos2,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","DEV4271M","A","10.25.4.156","900","3662658","11/1/2018 6:00:00 PM","1330967","2/9/2017 2:32:32 PM","11/1/2018 11:11:42 AM","True","DC=DEV4271M,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","VEGAS4056","A","10.25.4.203","900","3661222","9/2/2018 10:00:00 PM","1109994","3/19/2013 1:37:12 PM","9/2/2018 3:42:03 PM","True","DC=VEGAS4056,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vvcinfap01","A","10.25.16.140","3600","0","[static]","507831","9/29/2017 8:37:49 AM","9/29/2017 8:37:49 AM","True","DC=vvcinfap01,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","content4038mac","A","10.25.4.104","1200","3654115","11/10/2017 7:00:00 PM","539382","11/6/2017 10:19:52 AM","11/10/2017 11:37:51 AM","True","DC=content4038mac,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","QA4274M","A","10.25.4.57","900","3662511","10/26/2018 3:00:00 PM","1318484","7/6/2018 2:49:53 PM","10/26/2018 8:22:54 AM","True","DC=QA4274M,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","DBA2149","A","10.25.4.143","900","3656666","2/25/2018 2:00:00 AM","660704","3/8/2016 12:15:05 PM","2/24/2018 6:31:19 PM","True","DC=DBA2149,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP49CF76","A","10.25.4.180","900","3642094","6/27/2016 10:00:00 PM","148308","6/27/2016 9:42:03 AM","6/12/2017 2:53:55 PM","True","DC=RNP49CF76,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","Markups-MBP","A","10.2.50.44","1200","3662657","11/1/2018 5:00:00 PM","1330877","6/4/2018 9:15:55 AM","11/1/2018 10:20:14 AM","True","DC=Markups-MBP,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","CONF-JOEY","UNKNOWN","nXCB6IBx1AE=","0","0","[static]","1329625","1/8/2014 3:02:43 PM","10/31/2018 6:19:36 PM","True","DC=CONF-JOEY,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP0026734B4445","A","10.25.4.62","900","3642099","6/28/2016 3:00:00 AM","148403","11/20/2012 1:23:56 PM","6/12/2017 2:53:55 PM","True","DC=RNP0026734B4445,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","T14193","A","10.25.4.105","900","3662658","11/1/2018 6:00:00 PM","1331014","5/14/2018 11:42:45 AM","11/1/2018 11:36:51 AM","True","DC=T14193,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","shaunimac","A","10.25.4.212","1200","3662659","11/1/2018 7:00:00 PM","1331283","4/3/2018 8:30:04 PM","11/1/2018 12:33:32 PM","True","DC=shaunimac,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","DEV4270M","A","10.2.50.135","1200","3662641","11/1/2018 1:00:00 AM","1329623","3/28/2017 9:54:14 AM","10/31/2018 6:15:34 PM","True","DC=DEV4270M,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","RNP353A2D","A","10.25.4.129","900","3642105","6/28/2016 9:00:00 AM","148461","6/27/2014 10:20:22 AM","6/12/2017 2:53:55 PM","True","DC=RNP353A2D,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","NPIC23759","A","10.25.4.172","900","3652857","9/19/2017 9:00:00 AM","491536","5/25/2012 10:21:21 AM","9/19/2017 2:08:18 AM","True","DC=NPIC23759,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","ACHILLESDEV5","A","10.25.16.240","1200","3657305","3/23/2018 5:00:00 PM","688987","8/4/2017 2:14:19 PM","3/23/2018 10:50:07 AM","True","DC=ACHILLESDEV5,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","vdc-3960-8f-dev2-00180a3539f4","A","10.25.4.37","900","3662512","10/26/2018 4:00:00 PM","1318531","4/4/2018 11:11:53 AM","10/26/2018 9:24:42 AM","True","DC=vdc-3960-8f-dev2-00180a3539f4,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","netbotz91182D","A","10.25.4.248","900","3642138","6/29/2016 6:00:00 PM","148749","6/29/2016 11:10:07 AM","6/12/2017 2:53:55 PM","True","DC=netbotz91182D,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"corp.vegas.com","DEV4280M","A","10.25.4.173","900","3662256","10/16/2018 12:00:00 AM","1293622","5/8/2017 2:42:00 PM","10/15/2018 5:44:00 PM","True","DC=DEV4280M,DC=corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","@","NS","a.root-servers.net.","0","0","[static]","0","5/18/2007 7:10:19 PM","6/12/2017 2:53:55 PM","True","DC=@,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","b.root-servers.net","A","192.228.79.201","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=b.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","c.root-servers.net","A","192.33.4.12","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=c.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","d.root-servers.net","A","128.8.10.90","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=d.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","e.root-servers.net","A","192.203.230.10","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=e.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","f.root-servers.net","A","192.5.5.241","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=f.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","g.root-servers.net","A","192.112.36.4","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=g.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","h.root-servers.net","A","128.63.2.53","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=h.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","i.root-servers.net","A","192.36.148.17","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=i.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","j.root-servers.net","A","192.58.128.30","0","0","[static]","0","5/18/2007 7:10:19 PM","6/12/2017 2:53:55 PM","True","DC=j.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","k.root-servers.net","A","193.0.14.129","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=k.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","l.root-servers.net","A","198.32.64.12","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=l.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","m.root-servers.net","A","202.12.27.33","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=m.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"RootDNSServers","a.root-servers.net","A","198.41.0.4","0","0","[static]","0","9/25/2007 8:49:29 PM","6/12/2017 2:53:55 PM","True","DC=a.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.gc","SRV","[0][100][3268][vdcmaddc01.corp.vegas.com.]","600","3662647","11/1/2018 7:00:00 AM","1314","5/20/2007 6:51:41 PM","11/1/2018 12:40:10 AM","True","DC=_ldap._tcp.gc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.VegasCampus._sites.gc","SRV","[0][100][3268][vdcmaddc01.corp.vegas.com.]","600","3662601","10/30/2018 9:00:00 AM","1314","8/31/2007 10:10:49 AM","10/30/2018 2:40:04 AM","True","DC=_ldap._tcp.VegasCampus._sites.gc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.52f7cbc0-baa2-42e1-b507-aaf409b0a161.domains","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3662601","10/30/2018 9:00:00 AM","1314","5/20/2007 6:51:41 PM","10/30/2018 2:40:04 AM","True","DC=_ldap._tcp.52f7cbc0-baa2-42e1-b507-aaf409b0a161.domains,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_kerberos._tcp.dc","SRV","[0][100][88][vvcmaddc02.corp.vegas.com.]","600","3662647","11/1/2018 7:00:00 AM","1314","5/20/2007 6:51:41 PM","11/1/2018 12:57:35 AM","True","DC=_kerberos._tcp.dc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_kerberos._tcp.VegasCampus._sites.dc","SRV","[0][100][88][vvcmaddc02.corp.vegas.com.]","600","3662647","11/1/2018 7:00:00 AM","1314","8/31/2007 10:10:49 AM","11/1/2018 12:57:35 AM","True","DC=_kerberos._tcp.VegasCampus._sites.dc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.dc","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3662601","10/30/2018 9:00:00 AM","1314","5/20/2007 6:51:41 PM","10/30/2018 2:40:04 AM","True","DC=_ldap._tcp.dc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.VegasCampus._sites.dc","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3662601","10/30/2018 9:00:00 AM","1314","8/31/2007 10:10:49 AM","10/30/2018 2:40:04 AM","True","DC=_ldap._tcp.VegasCampus._sites.dc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","gc","A","10.25.16.46","600","3662647","11/1/2018 7:00:00 AM","1314","5/20/2007 6:51:41 PM","11/1/2018 12:40:10 AM","True","DC=gc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","vvcmaddc02.corp.vegas.com.","A","10.25.16.48","3600","0","[static]","1244","12/15/2010 10:33:42 PM","6/15/2017 7:52:22 AM","True","DC=vvcmaddc02.corp.vegas.com.,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","f210c398-b8e0-45e4-86d3-5269606098f4","CNAME","vvcmaddc02.corp.vegas.com.","600","3662492","10/25/2018 8:00:00 PM","1314","6/12/2017 2:56:43 PM","10/25/2018 1:57:33 PM","True","DC=f210c398-b8e0-45e4-86d3-5269606098f4,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","@","SOA","[1261][vdcmaddc01.corp.vegas.com.][hostmaster.][900][600][86400][3600]","3600","0","[static]","1262","5/20/2007 6:51:41 PM","6/23/2017 5:04:51 PM","True","DC=@,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","vdcmaddc01.corp.vegas.com.","A","10.25.16.46","3600","0","[static]","1245","6/15/2017 8:01:13 AM","6/15/2017 8:01:28 AM","True","DC=vdcmaddc01.corp.vegas.com.,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","7faaa0f4-585a-4135-8341-10cc48205f05","CNAME","vdcmaddc01.corp.vegas.com.","600","3662601","10/30/2018 9:00:00 AM","1314","6/18/2015 2:10:53 PM","10/30/2018 2:40:04 AM","True","DC=7faaa0f4-585a-4135-8341-10cc48205f05,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.pdc","SRV","[0][100][389][vdcmaddc01.corp.vegas.com.]","600","3662602","10/30/2018 10:00:00 AM","1314","6/22/2015 8:13:29 PM","10/30/2018 3:40:05 AM","True","DC=_ldap._tcp.pdc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_ldap._tcp.CORP2275._sites.gc","SRV","[0][100][3268][vdcmaddc01.corp.vegas.com.]","600","3641645","6/9/2016 5:00:00 AM","1150","10/2/2012 9:18:04 AM","6/12/2017 2:53:55 PM","True","DC=_ldap._tcp.CORP2275._sites.gc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
"_msdcs.corp.vegas.com","_kerberos._tcp.CORP2275._sites.dc","SRV","[0][100][88][vdcmaddc01.corp.vegas.com.]","600","3641645","6/9/2016 5:00:00 AM","1151","10/2/2012 9:18:05 AM","6/12/2017 2:53:55 PM","True","DC=_kerberos._tcp.CORP2275._sites.dc,DC=_msdcs.corp.vegas.com,CN=MicrosoftDNS,DC=DomainDnsZones,DC=corp,DC=vegas,DC=com"
