"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","ms-Exch-Encrypt-Alg-List-Other","7/11/2011 2:54:29 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypt-Alg-List-Other,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","DS-UI-Admin-Maximum","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=DS-UI-Admin-Maximum,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server-Site-BL","6/30/2014 11:26:31 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Server-Site-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IFS-Private-Enabled","7/11/2011 2:54:32 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IFS-Private-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Database-Copy-Flags","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Database-Copy-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Is-Signed","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Is-Signed,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypt-Alg-Selected-NA","7/11/2011 2:54:29 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypt-Alg-Selected-NA,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","DS-UI-Admin-Notification","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=DS-UI-Admin-Notification,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Always-Create-As","7/11/2011 2:53:48 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Always-Create-As,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IFS-Private-Name","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IFS-Private-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Keymaster-Zones","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Keymaster-Zones,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Database-Flags","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Database-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypt-Alg-Selected-Other","7/11/2011 2:54:29 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypt-Alg-Selected-Other,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","DS-UI-Settings","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=DS-UI-Settings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Authentication-Credentials","7/11/2011 2:53:48 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Authentication-Credentials,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IFS-Public-Enabled","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IFS-Public-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Maintain-Trust-Anchor","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Maintain-Trust-Anchor,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Databases-Root-Folder-Path","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Databases-Root-Folder-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypted-Anonymous-Password","7/11/2011 2:57:36 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypted-Anonymous-Password,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","DS-UI-Shell-Maximum","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=DS-UI-Shell-Maximum,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Authentication-Password","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Authentication-Password,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IFS-Public-Name","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IFS-Public-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-Current-Salt","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-Current-Salt,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Failed-Volumes-Root-Folder-Path","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Failed-Volumes-Root-Folder-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypted-Password","7/11/2011 2:56:56 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypted-Password,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","DSA","11/9/2005 3:42:37 PM","5/19/2021 4:18:34 PM","CN=DSA,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Authentication-Type","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Authentication-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-ACL","7/11/2011 2:54:02 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-ACL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-Hash-Algorithm","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-Hash-Algorithm,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Flags","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypted-Password-2","7/11/2011 2:56:56 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encrypted-Password-2,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","DSA-Signature","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=DSA-Signature,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NisMapEntry","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=NisMapEntry,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Deletion-Option","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Deletion-Option,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-Iterations","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-Iterations,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypted-TLS-P12","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Encrypted-TLS-P12,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Server-Flags","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Server-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Export-Containers","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Export-Containers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Address","7/11/2011 2:54:02 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NisMapName","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=NisMapName,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-OptOut","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-OptOut,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encrypted-Transport-Service-KPK","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Encrypted-Transport-Service-KPK,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Dynamic-LDAP-Server","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Dynamic-LDAP-Server,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Total-Number-Of-Databases","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Total-Number-Of-Databases,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Flags","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-DB-Log-Path","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-DB-Log-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","NisNetgroup","11/9/2005 3:42:39 PM","5/19/2021 4:18:33 PM","CN=NisNetgroup,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-Random-Salt-Length","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-Random-Salt-Length,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Encryption-Cfg","7/11/2011 2:55:07 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Encryption-Cfg,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Dynamic-Object","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=Dynamic-Object,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Total-Number-Of-Servers","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Total-Number-Of-Servers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Highest-USN","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Highest-USN,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-DB-Path","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-DB-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-NSEC3-User-Salt","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-NSEC3-User-Salt,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encryption-Required","6/30/2014 11:25:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Encryption-Required,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","E-mail-Addresses","11/9/2005 3:42:31 PM","5/19/2021 4:18:34 PM","CN=E-mail-Addresses,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Param-Volumes-Root-Folder-Path","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Param-Volumes-Root-Folder-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NisNetgroupTriple","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=NisNetgroupTriple,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Highest-USN-Vector","7/11/2011 2:53:59 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Server1-Highest-USN-Vector,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-IM-Firewall","7/11/2011 2:55:54 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Firewall,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Parent-Has-Secure-Delegation","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Parent-Has-Secure-Delegation,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Encryption-Throttling-Policy-State-Ex","10/23/2019 3:47:20 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Encryption-Throttling-Policy-State-Ex,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","EFSPolicy","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=EFSPolicy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-DAG-Schema-Version","10/23/2019 3:46:18 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Auto-DAG-Schema-Version,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Import-Container","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Import-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Encryption-Virtual-Directory","10/23/2019 3:47:19 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Encryption-Virtual-Directory,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Is-Bridgehead","7/11/2011 2:53:56 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Server1-Is-Bridgehead,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Assert-Action","7/11/2011 2:55:42 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-ESE-Param-Assert-Action,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","NisObject","11/9/2005 3:42:39 PM","5/19/2021 4:18:33 PM","CN=NisObject,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Last-Update-Time","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Last-Update-Time,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Firewall-Type","7/11/2011 2:55:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Firewall-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Propagation-Time","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Propagation-Time,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Employee-ID","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Employee-ID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Database-Mount-After","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Database-Mount-After,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Background-Database-Maintenance","6/30/2014 11:25:50 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Background-Database-Maintenance,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Non-Security-Member","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=Non-Security-Member,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-IM-Global-Settings-Container","7/11/2011 2:55:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Global-Settings-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Employee-Number","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Employee-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Auth-Package","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Auth-Package,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Server1-Network-Address","7/11/2011 2:53:49 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Server1-Network-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Background-Database-Maintenance-Delay","6/30/2014 11:27:15 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Background-Database-Maintenance-Delay,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-RFC5011-Key-Rollovers","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-RFC5011-Key-Rollovers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Host-Name","7/11/2011 2:55:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Host-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Cert-Principal-Name","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Cert-Principal-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Employee-Type","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Employee-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Background-Database-Maintenance-Interval-Max","6/30/2014 11:27:15 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Background-Database-Maintenance-Interval-Max,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Non-Security-Member-BL","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=Non-Security-Member-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Secure-Delegation-Polling-Period","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Secure-Delegation-Polling-Period,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-IP-Range","7/11/2011 2:55:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-IP-Range,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Auto-Discover-Config","6/30/2014 11:23:38 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Config,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Enabled","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Background-Database-Maintenance-Interval-Min","6/30/2014 11:27:15 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Background-Database-Maintenance-Interval-Min,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Notification-List","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=Notification-List,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-DNS-Server-Settings","5/28/2019 8:06:34 AM","5/19/2021 4:18:36 PM","CN=ms-DNS-Server-Settings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Meta-Physical-URL","7/11/2011 2:54:02 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-Meta-Physical-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Directory-Port","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Directory-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Background-Database-Maintenance-Serialization","6/30/2014 11:27:15 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Background-Database-Maintenance-Serialization,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Enabled-Connection","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=Enabled-Connection,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NT-Group-Members","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=NT-Group-Members,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Sign-With-NSEC3","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Sign-With-NSEC3,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Physical-URL","7/11/2011 2:54:02 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-Physical-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Flags","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NT-Mixed-Domain","11/9/2005 3:42:34 PM","5/19/2021 4:18:35 PM","CN=NT-Mixed-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Enrollment-Providers","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Enrollment-Providers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Signature-Inception-Offset","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Signature-Inception-Offset,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-ESE-Param-Base-Name","7/11/2011 2:55:42 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-ESE-Param-Base-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Port","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Proxy","7/11/2011 2:55:45 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Proxy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Nt-Pwd-History","11/9/2005 3:42:34 PM","5/19/2021 4:18:35 PM","CN=Nt-Pwd-History,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Signing-Key-Descriptors","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Signing-Key-Descriptors,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Referral-Port","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Referral-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Entry-TTL","11/9/2005 3:42:31 PM","5/19/2021 4:18:33 PM","CN=Entry-TTL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-IM-Recipient","7/11/2011 2:55:03 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-Recipient,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","NT-Security-Descriptor","11/9/2005 3:42:34 PM","5/19/2021 4:18:35 PM","CN=NT-Security-Descriptor,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DNS-Signing-Keys","5/28/2019 8:06:33 AM","5/19/2021 4:18:35 PM","CN=ms-DNS-Signing-Keys,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-Server","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-Server,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Server-Hosts-Users","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Server-Hosts-Users,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Extended-Attribute-Info","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=Extended-Attribute-Info,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Server-IIS-Id","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Server-IIS-Id,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","NTDS-Connection","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=NTDS-Connection,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Auto-Discover-SPA","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Auto-Discover-SPA,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-DRM-Identity-Certificate","11/9/2005 3:42:32 PM","5/19/2021 4:18:34 PM","CN=MS-DRM-Identity-Certificate,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Extended-Chars-Allowed","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=Extended-Chars-Allowed,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Server-Name","7/11/2011 2:54:33 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-IM-Server-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Extended-Class-Info","11/9/2005 3:42:31 PM","5/19/2021 4:18:35 PM","CN=Extended-Class-Info,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","NTDS-DSA","11/9/2005 3:42:38 PM","5/19/2021 4:18:35 PM","CN=NTDS-DSA,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Additional-Dns-Host-Name","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Additional-Dns-Host-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-IM-Virtual-Server","7/11/2011 2:54:02 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-IM-Virtual-Server,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
