"Name","Depth","DistinguishedName","Link Order","GPO","Enforced","Link Enabled","BlockInheritance","gPLink","gPOptions"
"Management","6","OU=Management,OU=Users,OU=NV093 - ROC Tonopah,OU=Radiation Oncology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=ClinicalOps,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"JBE ROCNV SUPPORT","4","OU=JBE ROCNV SUPPORT,OU=VENDORS,OU=IT,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=NV093 - ROC Tonopah,OU=Radiation Oncology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=ClinicalOps,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=Billing,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV093 - ROC Tonopah,OU=Radiation Oncology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Users","5","OU=Users,OU=ClinicalOps,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=Records,OU=NV022 - Records Warehouse,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"NV079 - USON Pecos","3","OU=NV079 - USON Pecos,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","4","OU=Groups,OU=NV102 - USON GoldRing,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Management","6","OU=Management,OU=Users,OU=ClinicalOps,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Users","4","OU=Users,OU=NV079 - USON Pecos,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV009 - OCLA Charleston-Rancho,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Management","6","OU=Management,OU=Users,OU=Billing,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Management","5","OU=Management,OU=Users,OU=NV079 - USON Pecos,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"MORGAN SCIENTIFIC","4","OU=MORGAN SCIENTIFIC,OU=VENDORS,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","4","OU=Computers,OU=NV079 - USON Pecos,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"SHARECARE","4","OU=SHARECARE,OU=VENDORS,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","4","OU=Groups,OU=NV079 - USON Pecos,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"InformationTechnology","4","OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","5","UHG Petya Decoy","False","False","False","[LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;1]",
"InformationTechnology","4","OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","4","Splash Screen ","False","False","False","[LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;1]",
"InformationTechnology","4","OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","3","Screen Saver Policy ","False","False","False","[LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;1]",
"InformationTechnology","4","OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","2","Publish Desktop Shortcuts","False","False","False","[LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;1]",
"InformationTechnology","4","OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","1","Office 2010","False","False","False","[LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;1]",
"NV050 - USON Tenaya","3","OU=NV050 - USON Tenaya,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"NV091 - USON Ft.Apache","3","OU=NV091 - USON Ft.Apache,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=InformationTechnology,OU=NV048 - MSO IT Office,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Users","4","OU=Users,OU=NV050 - USON Tenaya,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","4","OU=Computers,OU=NV091 - USON Ft.Apache,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"CancerCare","3","OU=CancerCare,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","4","OU=Groups,OU=NV091 - USON Ft.Apache,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Management","5","OU=Management,OU=Users,OU=NV050 - USON Tenaya,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"NV095 - OCCC Seven Hills","4","OU=NV095 - OCCC Seven Hills,OU=CancerCare,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","4","OU=Groups,OU=NV050 - USON Tenaya,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=NV095 - OCCC Seven Hills,OU=CancerCare,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Users","4","OU=Users,OU=NV091 - USON Ft.Apache,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","4","OU=Computers,OU=NV050 - USON Tenaya,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV095 - OCCC Seven Hills,OU=CancerCare,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"NV054 - OCLA Pulmonology Oakey","4","OU=NV054 - OCLA Pulmonology Oakey,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Management","5","OU=Management,OU=Users,OU=NV091 - USON Ft.Apache,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Users","5","OU=Users,OU=NV054 - OCLA Pulmonology Oakey,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"MEMSERVERS","6","OU=MEMSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Morgan Scientific","4","OU=Morgan Scientific,OU=VENDORS,OU=IT,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"Management","6","OU=Management,OU=Users,OU=NV054 - OCLA Pulmonology Oakey,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"ExamRoom","3","OU=ExamRoom,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=NV054 - OCLA Pulmonology Oakey,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"SQLSERVERS","6","OU=SQLSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","1","SQL Cluster 01 Service Account Login as a Service Rights","False","True","False","[LDAP://cn={71F202AB-A3FC-461D-BEE7-45ECE825189C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"Configuration Manager","3","OU=Configuration Manager,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV054 - OCLA Pulmonology Oakey,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"LAUREL BRIDGE","4","OU=LAUREL BRIDGE,OU=VENDORS,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"NV023 - OCLA Pulmonology Horizon Ridge","4","OU=NV023 - OCLA Pulmonology Horizon Ridge,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Test SCCM Servers","3","OU=Test SCCM Servers,OU=Test Servers,OU=Test Environment,DC=USON,DC=LOCAL","1","Configuration Manager Updates","False","True","False","[LDAP://cn={E86BEA01-898B-4BD5-B03E-90119520127C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"Users","5","OU=Users,OU=NV023 - OCLA Pulmonology Horizon Ridge,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Outlook_Testing","3","OU=Outlook_Testing,OU=Test Computers,OU=Test Environment,DC=USON,DC=LOCAL",,,,,"True"," ","1"
"Management","6","OU=Management,OU=Users,OU=NV023 - OCLA Pulmonology Horizon Ridge,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=NV023 - OCLA Pulmonology Horizon Ridge,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV023 - OCLA Pulmonology Horizon Ridge,OU=Pulmonology,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"NV055 - OCPC Del Webb","4","OU=NV055 - OCPC Del Webb,OU=Primary Care,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Groups","5","OU=Groups,OU=NV055 - OCPC Del Webb,OU=Primary Care,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=NV055 - OCPC Del Webb,OU=Primary Care,OU=Optum Care,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","10","Bitlocker Management","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","9","Splash Screen ","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","8","Workstations","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","7","Windows Firewall ","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","6","Screen Saver Policy ","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","5","Password Policy","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","4","Java Security","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","3","Internet Explorer Policy","False","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
"OMS Laptop Local Admin","4","OU=OMS Laptop Local Admin,OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","2","Domain  Local Admin","True","True","True","[LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","1"
