"User","Source","Time","EventType","Controller"
"JHarding","DPC-17764","12/4/2017 11:36:51 AM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/4/2017 11:43:24 PM","Lockout","LASDC02"
"sharrison","DPC-20373","12/4/2017 11:57:17 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/4/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASETL04","12/4/2017 12:00:00 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/4/2017 12:00:00 PM","Lockout","LASDC02"
"sharrison","Unlocked By: Disacoff.Advisor","12/4/2017 12:02:21 PM","Unlock","LASDC02"
"bawada","DPC-20719","12/4/2017 12:05:34 PM","Lockout","LASDC02"
"asimmons","DPC-18770","12/4/2017 12:10:06 PM","Lockout","LASDC02"
"Guest","LASISE01","12/4/2017 12:13:26 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 12:24:12 PM","Lockout","LASDC01"
"SLeavitt.Advisor","DPC-19266","12/4/2017 12:27:12 PM","Lockout","LASDC02"
"wparrish","DPC-19738","12/4/2017 12:27:20 PM","Lockout","LASDC02"
"SNaqvi","DPC-18210","12/4/2017 12:28:08 PM","Lockout","LASDC01"
"SNaqvi","Unlocked By: WListon.Advisor","12/4/2017 12:29:14 PM","Unlock","LASDC02"
"wparrish","Unlocked By: kholmes.advisor","12/4/2017 12:30:08 PM","Unlock","LASDC01"
"Guest","LASISE01","12/4/2017 12:50:42 AM","Lockout","LASDC02"
"SLeavitt.Advisor","Unlocked By: JBourland.Advisor","12/4/2017 12:57:42 PM","Unlock","LASDC01"
"ssadmnpri","LASSECSRV01","12/4/2017 2:21:14 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 2:26:12 AM","Lockout","LASDC05"
"KMunusamy","DPC-20758","12/4/2017 2:33:46 PM","Lockout","LASDC02"
"KMunusamy","Unlocked By: ZBucci.Advisor","12/4/2017 2:35:21 PM","Unlock","LASDC02"
"mhowerton","LASSQL04N02","12/4/2017 2:40:30 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 2:46:15 PM","Lockout","LASDC05"
"GHarwood","Unlocked By: ZBucci.Advisor","12/4/2017 3:07:17 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 3:31:12 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 3:47:14 PM","Lockout","LASDC02"
"bjperna","DPC-19268","12/4/2017 4:15:52 PM","Lockout","LASDC02"
"tiwsmgr","LASTI02","12/4/2017 4:16:08 PM","Lockout","LASDC02"
"bjperna","Unlocked By: WListon.Advisor","12/4/2017 4:16:14 PM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/4/2017 4:29:19 PM","Lockout","LASDC02"
"HPamarthi.Advisor","DPC-18564","12/4/2017 4:38:26 PM","Lockout","LASDC02"
"HPamarthi.Advisor","Unlocked By: WListon.Advisor","12/4/2017 4:41:56 PM","Unlock","LASDC02"
"RWhitty","Unlocked By: WListon.Advisor","12/4/2017 4:55:59 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 4:56:13 AM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/4/2017 4:56:16 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/4/2017 5:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/4/2017 5:00:00 PM","Lockout","LASDC02"
"LJohnson","DPC-18495","12/4/2017 5:06:35 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 5:11:16 PM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/4/2017 5:28:06 PM","Lockout","LASDC02"
"MOconner.Advisor","Unlocked By: MOconner.Advisor","12/4/2017 5:48:15 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/4/2017 5:59:02 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/4/2017 6:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/4/2017 6:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 6:03:51 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/4/2017 6:09:40 PM","Lockout","LASDC05"
"RWhitty","DPC-21241","12/4/2017 6:30:07 PM","Lockout","LASDC02"
"jnorton","DPC-17799","12/4/2017 6:48:41 AM","Lockout","LASDC02"
"jnorton","Unlocked By: Disacoff.Advisor","12/4/2017 6:50:39 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/4/2017 7:01:44 PM","Lockout","LASDC02"
"MFarrar","DPC-20348","12/4/2017 7:05:24 AM","Lockout","LASDC02"
"MFarrar","Unlocked By: ZBucci.Advisor","12/4/2017 7:10:10 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 7:26:13 AM","Lockout","LASDC05"
"RWhitty","DPC-21241","12/4/2017 7:33:19 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 7:36:18 PM","Lockout","LASDC05"
"sbax","LASEXCH02","12/4/2017 7:47:55 PM","Lockout","LASDC02"
"selliott","DPC-18494","12/4/2017 7:57:17 AM","Lockout","LASDC02"
"selliott","Unlocked By: WListon.Advisor","12/4/2017 8:02:00 AM","Unlock","LASDC02"
"bawada","DPC-20719","12/4/2017 8:03:04 AM","Lockout","LASDC01"
"RWhitty","DPC-21241","12/4/2017 8:04:40 PM","Lockout","LASDC02"
"bawada","Unlocked By: Disacoff.Advisor","12/4/2017 8:14:43 AM","Unlock","LASDC02"
"Cserrano","DPC-20388","12/4/2017 8:23:14 AM","Lockout","LASDC02"
"Cserrano","Unlocked By: Disacoff.Advisor","12/4/2017 8:24:43 AM","Unlock","LASDC02"
"JKirkland","DPC-18555","12/4/2017 8:27:42 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/4/2017 8:33:45 PM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/4/2017 8:33:57 AM","Lockout","LASDC01"
"RWhitty","DPC-21241","12/4/2017 8:36:11 PM","Lockout","LASDC02"
"OIvanova","DPC-20338","12/4/2017 8:37:01 AM","Lockout","LASDC02"
"OIvanova","Unlocked By: Disacoff.Advisor","12/4/2017 8:37:39 AM","Unlock","LASDC02"
"JKirkland","Unlocked By: Disacoff.Advisor","12/4/2017 8:41:36 AM","Unlock","LASDC02"
"aortiz","DPC-17792","12/4/2017 8:55:32 AM","Lockout","LASDC02"
"aortiz","Unlocked By: Disacoff.Advisor","12/4/2017 8:59:40 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/4/2017 9:07:24 PM","Lockout","LASDC02"
"raharper","DPC-19349","12/4/2017 9:21:57 AM","Lockout","LASDC01"
"COchieng","DPC-20883","12/4/2017 9:22:18 AM","Lockout","LASDC01"
"raharper","Unlocked By: WListon.Advisor","12/4/2017 9:29:01 AM","Unlock","LASDC02"
"COchieng","Unlocked By: Disacoff.Advisor","12/4/2017 9:30:14 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/4/2017 9:38:17 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/4/2017 9:56:14 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/4/2017 9:56:17 PM","Lockout","LASDC05"
"kirish","DPC-20872","12/5/2017 1:05:38 PM","Lockout","LASDC01"
"jdebaun","DPC-20885","12/5/2017 1:05:54 PM","Lockout","LASDC02"
"kirish","Unlocked By: WListon.Advisor","12/5/2017 1:09:08 PM","Unlock","LASDC02"
"jdebaun","Unlocked By: RPreta.Advisor","12/5/2017 1:15:53 PM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 1:17:48 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 1:21:47 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 1:21:50 PM","Lockout","LASDC01"
"DPaquette","DPC-21211","12/5/2017 1:35:40 PM","Lockout","LASDC02"
"DPaquette","Unlocked By: RPreta.Advisor","12/5/2017 1:41:30 PM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 1:49:05 AM","Lockout","LASDC02"
"HPamarthi","LASSQLTST03","12/5/2017 1:58:50 PM","Lockout","LASDC02"
"bwayland","","12/5/2017 10:13:27 PM","Lockout","LASDC02"
"SRajabaskaran","VDI-60039","12/5/2017 10:23:09 AM","Lockout","LASDC01"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 10:30:19 AM","Lockout","LASDC02"
"bwayland","Unlocked By: SGrosman.Advisor","12/5/2017 10:37:24 PM","Unlock","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 10:58:51 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 10:59:26 PM","Lockout","LASDC02"
"DPaquette","DPC-21211","12/5/2017 10:59:43 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 11:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 11:01:23 PM","Lockout","LASDC05"
"rnarayanan","LASSQL04N02","12/5/2017 11:06:31 AM","Lockout","LASDC02"
"DPaquette","Unlocked By: WListon.Advisor","12/5/2017 11:13:38 AM","Unlock","LASDC02"
"rnarayanan","Unlocked By: Disacoff.Advisor","12/5/2017 11:15:36 AM","Unlock","LASDC02"
"aortiz","DPC-17792","12/5/2017 11:22:54 AM","Lockout","LASDC02"
"aortiz","Unlocked By: Disacoff.Advisor","12/5/2017 11:26:43 AM","Unlock","LASDC02"
"jbarrales","DPC-18202","12/5/2017 11:52:20 AM","Lockout","LASDC02"
"jbarrales","Unlocked By: WListon.Advisor","12/5/2017 11:53:01 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/5/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASETL04","12/5/2017 12:00:00 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 12:00:00 PM","Lockout","LASDC01"
"RWhitty","DPC-21241","12/5/2017 12:14:41 AM","Lockout","LASDC02"
"Guest","LASISE01","12/5/2017 12:26:59 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 12:35:04 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/5/2017 12:45:57 PM","Lockout","LASDC05"
"RWhitty","DPC-21241","12/5/2017 12:46:16 AM","Lockout","LASDC02"
"CCullors","DPC-20363","12/5/2017 2:06:12 PM","Lockout","LASDC01"
"DPaquette","DPC-21211","12/5/2017 2:07:42 PM","Lockout","LASDC02"
"DPaquette","Unlocked By: WListon.Advisor","12/5/2017 2:08:03 PM","Unlock","LASDC02"
"CCullors","Unlocked By: WListon.Advisor","12/5/2017 2:10:29 PM","Unlock","LASDC02"
"HPamarthi","Unlocked By: WListon.Advisor","12/5/2017 2:12:04 PM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 2:20:09 AM","Lockout","LASDC02"
"ACatmull","DPC-20496","12/5/2017 2:39:56 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 2:46:20 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/5/2017 2:47:46 PM","Lockout","LASDC02"
"ACatmull","Unlocked By: kholmes.advisor","12/5/2017 2:49:15 PM","Unlock","LASDC01"
"RWhitty","DPC-21241","12/5/2017 2:51:24 AM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/5/2017 3:22:29 AM","Lockout","LASDC02"
"aortiz","DPC-17792","12/5/2017 3:31:00 PM","Lockout","LASDC02"
"aortiz","Unlocked By: lprobst.advisor","12/5/2017 3:32:43 PM","Unlock","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 3:46:18 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 3:46:42 PM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/5/2017 3:54:02 AM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/5/2017 4:25:15 AM","Lockout","LASDC02"
"RWhitty","DPC-21241","12/5/2017 4:56:28 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 5:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/5/2017 5:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 5:11:21 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/5/2017 5:11:24 PM","Lockout","LASDC05"
"RWhitty","DPC-21241","12/5/2017 5:27:55 AM","Lockout","LASDC02"
"tiwsmgr","LASTI02","12/5/2017 5:33:21 PM","Lockout","LASDC02"
"MSasser","DPC-17790","12/5/2017 5:56:44 AM","Lockout","LASDC02"
"MSasser","Unlocked By: SGrosman.Advisor","12/5/2017 5:58:46 AM","Unlock","LASDC01"
"RWhitty","DPC-21241","12/5/2017 5:59:23 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASETL04","12/5/2017 6:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/5/2017 6:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 6:09:24 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 6:10:11 PM","Lockout","LASDC01"
"RWhitty","DPC-21241","12/5/2017 6:30:30 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 6:40:31 AM","Lockout","LASDC05"
"DPaquette","DPC-21211","12/5/2017 7:01:05 AM","Lockout","LASDC01"
"RWhitty","DPC-21241","12/5/2017 7:01:45 AM","Lockout","LASDC02"
"DPaquette","Unlocked By: Disacoff.Advisor","12/5/2017 7:03:05 AM","Unlock","LASDC02"
"Disacoff","DPC-17753","12/5/2017 7:16:32 PM","Lockout","LASDC02"
"Disacoff","Unlocked By: RPreta.Advisor","12/5/2017 7:17:56 PM","Unlock","LASDC02"
"RWhitty","Unlocked By: Disacoff.Advisor","12/5/2017 7:27:30 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 7:27:45 AM","Lockout","LASDC01"
"RWhitty","Unlocked By: Disacoff.Advisor","12/5/2017 7:34:55 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 7:35:01 AM","Lockout","LASDC02"
"RWhitty","Unlocked By: Disacoff.Advisor","12/5/2017 7:35:20 AM","Unlock","LASDC02"
"RWhitty","DPC-21241","12/5/2017 7:36:18 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 7:36:24 PM","Lockout","LASDC02"
"RWhitty","Unlocked By: Disacoff.Advisor","12/5/2017 7:39:00 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 7:41:26 AM","Lockout","LASDC05"
"dchao","DPC-19456","12/5/2017 8:00:15 AM","Lockout","LASDC01"
"dchao","Unlocked By: Disacoff.Advisor","12/5/2017 8:13:30 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 8:33:45 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/5/2017 8:34:06 PM","Lockout","LASDC01"
"DPaquette","DPC-21211","12/5/2017 8:38:32 AM","Lockout","LASDC02"
"DPaquette","Unlocked By: WListon.Advisor","12/5/2017 8:39:22 AM","Unlock","LASDC02"
"PHarvey","DPC-20783","12/5/2017 8:56:07 AM","Lockout","LASDC02"
"JFrost","Unlocked By: Disacoff.Advisor","12/5/2017 8:57:04 AM","Unlock","LASDC02"
"PHarvey","Unlocked By: WListon.Advisor","12/5/2017 8:58:27 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/5/2017 9:56:20 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/5/2017 9:56:23 PM","Lockout","LASDC05"
"kmerritt","DPC-21232","12/6/2017 1:00:11 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 1:21:58 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 1:22:02 PM","Lockout","LASDC01"
"kmerritt","DPC-21232","12/6/2017 1:34:07 PM","Lockout","LASDC02"
"asimmons","DPC-18770","12/6/2017 1:47:39 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 10:04:55 AM","Lockout","LASDC05"
"bawada","DPC-20719","12/6/2017 10:09:30 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 10:30:19 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 10:57:54 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 10:59:46 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 10:59:59 PM","Lockout","LASDC02"
"RMoreno","DPC-20010","12/6/2017 11:32:22 AM","Lockout","LASDC02"
"kmerritt","DPC-21232","12/6/2017 11:46:02 AM","Lockout","LASDC02"
"RMoreno","Unlocked By: Disacoff.Advisor","12/6/2017 11:51:18 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASETL04","12/6/2017 11:59:59 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/6/2017 11:59:59 PM","Lockout","LASDC01"
"HPamarthi.Advisor","LASSQL03","12/6/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 12:00:00 PM","Lockout","LASDC01"
"HPamarthi.Advisor","LASSQL03","12/6/2017 12:00:00 PM","Lockout","LASDC02"
"aakhtar","LASDC01","12/6/2017 12:03:49 PM","Lockout","LASDC01"
"aakhtar","Unlocked By: WListon.Advisor","12/6/2017 12:13:58 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 12:16:28 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 12:21:24 AM","Lockout","LASDC05"
"RDeJong","LASEXCH02","12/6/2017 12:27:46 AM","Lockout","LASDC02"
"asimmons","Unlocked By: Disacoff.Advisor","12/6/2017 2:04:08 PM","Unlock","LASDC02"
"mgutman","","12/6/2017 2:14:07 PM","Lockout","LASDC01"
"mgutman","Unlocked By: Disacoff.Advisor","12/6/2017 2:22:59 PM","Unlock","LASDC02"
"vbell","DPC-20901","12/6/2017 2:42:32 PM","Lockout","LASDC02"
"vbell","Unlocked By: kholmes.advisor","12/6/2017 2:43:09 PM","Unlock","LASDC01"
"HPamarthi","LASSQL02N06","12/6/2017 2:53:41 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 2:58:37 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 3:09:33 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/6/2017 3:45:59 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 3:46:13 AM","Lockout","LASDC01"
"HPamarthi","LASSQLTST03","12/6/2017 4:31:56 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 5:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 5:00:00 PM","Lockout","LASDC02"
"RWilliams","DPC-21244","12/6/2017 5:03:52 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 5:11:26 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 5:11:29 PM","Lockout","LASDC05"
"RWilliams","Unlocked By: cdavis.advisor","12/6/2017 5:24:36 AM","Unlock","LASDC01"
"mcluck","DPC-20384","12/6/2017 5:56:42 AM","Lockout","LASDC02"
"mcluck","Unlocked By: MOconner.Advisor","12/6/2017 5:59:44 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASETL04","12/6/2017 6:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/6/2017 6:00:00 AM","Lockout","LASDC01"
"HPamarthi.Advisor","LASSQL03","12/6/2017 6:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 6:09:34 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 6:10:36 AM","Lockout","LASDC01"
"HPamarthi","LASSQL02N06","12/6/2017 6:25:43 AM","Lockout","LASDC02"
"SNaqvi","DPC-18210","12/6/2017 6:39:51 AM","Lockout","LASDC02"
"tiwsmgr","LASTI02","12/6/2017 6:50:35 PM","Lockout","LASDC02"
"SNaqvi","Unlocked By: MOconner.Advisor","12/6/2017 6:50:44 AM","Unlock","LASDC02"
"nsolomon","DPC-20820","12/6/2017 6:59:43 AM","Lockout","LASDC02"
"KWeaver","DPC-20371","12/6/2017 7:10:18 AM","Lockout","LASDC02"
"Disacoff","Unlocked By: Disacoff.Advisor","12/6/2017 7:16:44 AM","Unlock","LASDC02"
"sharrison","DPC-20373","12/6/2017 7:17:08 AM","Lockout","LASDC02"
"KWeaver","Unlocked By: Disacoff.Advisor","12/6/2017 7:18:05 AM","Unlock","LASDC02"
"sharrison","Unlocked By: Disacoff.Advisor","12/6/2017 7:21:49 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 7:31:25 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 7:31:28 PM","Lockout","LASDC02"
"HPamarthi","LASSQL02N06","12/6/2017 8:17:43 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 8:33:49 PM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/6/2017 8:34:29 AM","Lockout","LASDC01"
"HPamarthi","Unlocked By: WListon.Advisor","12/6/2017 8:45:45 AM","Unlock","LASDC02"
"bawada","DPC-20719","12/6/2017 9:28:20 AM","Lockout","LASDC02"
"bawada","Unlocked By: Disacoff.Advisor","12/6/2017 9:36:13 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/6/2017 9:56:29 PM","Lockout","LASDC02"
"Guest","LASISE01","12/7/2017 1:08:34 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 1:22:27 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 1:22:29 PM","Lockout","LASDC02"
"ethomas","DPC-17785","12/7/2017 1:29:04 PM","Lockout","LASDC02"
"ethomas","Unlocked By: WListon.Advisor","12/7/2017 1:37:08 PM","Unlock","LASDC02"
"Guest","LASISE01","12/7/2017 1:56:08 AM","Lockout","LASDC02"
"bawada","DPC-20719","12/7/2017 1:57:40 PM","Lockout","LASDC02"
"bawada","Unlocked By: ZBucci.Advisor","12/7/2017 1:58:21 PM","Unlock","LASDC02"
"aortiz","DPC-17792","12/7/2017 10:18:40 AM","Lockout","LASDC02"
"aortiz","Unlocked By: WListon.Advisor","12/7/2017 10:23:11 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/7/2017 10:30:16 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/7/2017 11:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 11:00:10 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/7/2017 12:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 12:17:40 AM","Lockout","LASDC02"
"RWalker","DPC-20866","12/7/2017 12:19:11 PM","Lockout","LASDC02"
"RWalker","Unlocked By: Disacoff.Advisor","12/7/2017 12:19:50 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 12:21:32 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 12:29:01 PM","Lockout","LASDC05"
"tjervis","DPC-20803","12/7/2017 12:32:28 PM","Lockout","LASDC01"
"OIvanova","DPC-20338","12/7/2017 2:04:51 PM","Lockout","LASDC02"
"swagner","DPC-18764","12/7/2017 2:13:30 PM","Lockout","LASDC02"
"swagner","Unlocked By: WListon.Advisor","12/7/2017 2:27:45 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 2:32:32 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 2:41:31 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 2:41:34 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 2:46:29 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/7/2017 2:46:32 PM","Lockout","LASDC05"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 2:56:22 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 2:57:32 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 2:59:00 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 3:02:34 PM","Lockout","LASDC02"
"Guest","LASISE01","12/7/2017 3:08:37 AM","Lockout","LASDC02"
"ethomas","DPC-17785","12/7/2017 3:11:36 PM","Lockout","LASDC02"
"ethomas","Unlocked By: Disacoff.Advisor","12/7/2017 3:16:22 PM","Unlock","LASDC02"
"DRoth","DPC-20338","12/7/2017 3:21:37 PM","Lockout","LASDC02"
"DRoth","Unlocked By: Disacoff.Advisor","12/7/2017 3:22:39 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 3:32:34 PM","Lockout","LASDC02"
"capsystest","VDI-60034","12/7/2017 3:36:52 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 3:45:33 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 3:46:33 AM","Lockout","LASDC01"
"capsystest","Unlocked By: Disacoff.Advisor","12/7/2017 3:49:02 PM","Unlock","LASDC02"
"capsystest","VDI-60034","12/7/2017 3:51:21 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:00:26 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:02:32 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:05:56 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:07:32 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:09:15 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:12:32 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:12:47 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:17:34 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:26:14 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:27:32 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: Disacoff.Advisor","12/7/2017 4:31:38 PM","Unlock","LASDC02"
"HPamarthi","LASAS03","12/7/2017 4:32:32 PM","Lockout","LASDC02"
"KMunusamy","DPC-20758","12/7/2017 4:46:10 PM","Lockout","LASDC02"
"HPamarthi","Unlocked By: ZBucci.Advisor","12/7/2017 4:46:20 PM","Unlock","LASDC02"
"KMunusamy","Unlocked By: ZBucci.Advisor","12/7/2017 4:47:12 PM","Unlock","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/7/2017 5:00:00 AM","Lockout","LASDC02"
