"MachineName","DisplayName","Status","StartType"
"LASETLTST02","Encrypting File System (EFS)","Stopped","Manual"
"LASETLTST02","Windows Event Log","Running","Automatic"
"LASETLTST02","COM+ Event System","Running","Automatic"
"LASETLTST02","Function Discovery Provider Host","Stopped","Manual"
"LASETLTST02","Function Discovery Resource Publication","Stopped","Manual"
"LASETLTST02","Windows Font Cache Service","Running","Automatic"
"LASETLTST02","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASETLTST02","Group Policy Client","Running","Automatic"
"LASETLTST02","Human Interface Device Access","Stopped","Manual"
"LASETLTST02","Health Key and Certificate Management","Stopped","Manual"
"LASETLTST02","HP WMI Storage Providers","Running","Automatic"
"LASETLTST02","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASETLTST02","IP Helper","Running","Automatic"
"LASETLTST02","CNG Key Isolation","Stopped","Manual"
"LASETLTST02","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASETLTST02","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASETLTST02","Server","Running","Automatic"
"LASETLTST02","Workstation","Running","Automatic"
"LASETLTST02","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASETLTST02","TCP/IP NetBIOS Helper","Running","Automatic"
"LASETLTST02","Local Session Manager","Running","Automatic"
"LASETLTST02","Microsoft SharePoint Workspace Audit Service","Stopped","Manual"
"LASETLTST02","Multimedia Class Scheduler","Stopped","Manual"
"LASETLTST02","Windows Firewall","Running","Automatic"
"LASETLTST02","Distributed Transaction Coordinator","Running","Automatic"
"LASETLTST02","SQL Server Integration Services 11.0","Stopped","Disabled"
"LASETLTST02","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASETLTST02","Windows Installer","Stopped","Manual"
"LASETLTST02","Message Queuing","Running","Automatic"
"LASETLTST02","Windows Internal Database","Stopped","Manual"
"LASETLTST02","SQL Full-text Filter Daemon Launcher (MSSQLSERVER)","Stopped","Disabled"
"LASETLTST02","SQL Server (MSSQLSERVER)","Stopped","Manual"
"LASETLTST02","SQL Server Analysis Services (MSSQLSERVER)","Stopped","Disabled"
"LASETLTST02","Network Access Protection Agent","Stopped","Manual"
"LASETLTST02","Network Connectivity Assistant","Stopped","Manual"
"LASETLTST02","Netlogon","Running","Automatic"
"LASETLTST02","Network Connections","Stopped","Manual"
"LASETLTST02","Network List Service","Running","Manual"
"LASETLTST02","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASETLTST02","Network Location Awareness","Running","Automatic"
"LASETLTST02","Network Store Interface Service","Running","Automatic"
"LASETLTST02","OracleMTSRecoveryService","Stopped","Automatic"
"LASETLTST02","Office  Source Engine","Stopped","Manual"
"LASETLTST02","Office Software Protection Platform","Stopped","Manual"
"LASETLTST02","Performance Counter DLL Host","Stopped","Manual"
"LASETLTST02","Performance Logs & Alerts","Stopped","Manual"
"LASETLTST02","Symantec Plug-in Host Service","Running","Automatic"
"LASETLTST02","Plug and Play","Running","Manual"
"LASETLTST02","IPsec Policy Agent","Running","Manual"
"LASETLTST02","Power","Running","Automatic"
"LASETLTST02","Printer Extensions and Notifications","Stopped","Manual"
"LASETLTST02","User Profile Service","Running","Automatic"
"LASETLTST02","HP ProLiant Health Monitor Service","Running","Automatic"
"LASETLTST02","Remote Access Auto Connection Manager","Stopped","Manual"
"LASETLTST02","Remote Access Connection Manager","Stopped","Manual"
"LASETLTST02","Routing and Remote Access","Stopped","Disabled"
"LASETLTST02","Remote Registry","Stopped","Manual"
"LASETLTST02","SQL Server Reporting Services (MSSQLSERVER)","Stopped","Disabled"
"LASETLTST02","RPC Endpoint Mapper","Running","Automatic"
"LASETLTST02","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASETLTST02","Remote Procedure Call (RPC)","Running","Automatic"
"LASETLTST02","Resultant Set of Policy Provider","Stopped","Manual"
"LASETLTST02","Special Administration Console Helper","Stopped","Manual"
"LASETLTST02","Security Accounts Manager","Running","Automatic"
"LASETLTST02","Smart Card","Stopped","Disabled"
"LASETLTST02","Task Scheduler","Running","Automatic"
"LASETLTST02","Smart Card Removal Policy","Stopped","Manual"
"LASETLTST02","Secondary Logon","Stopped","Manual"
"LASETLTST02","System Event Notification Service","Running","Automatic"
"LASETLTST02","Symantec Endpoint Protection","Running","Automatic"
"LASETLTST02","Remote Desktop Configuration","Running","Manual"
"LASETLTST02","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASETLTST02","Shell Hardware Detection","Stopped","Automatic"
"LASETLTST02","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASETLTST02","Symantec Network Access Control","Stopped","Manual"
"LASETLTST02","SNMP Service","Running","Automatic"
"LASETLTST02","SNMP Trap","Stopped","Manual"
"LASETLTST02","Print Spooler","Running","Automatic"
"LASETLTST02","Software Protection","Stopped","Automatic"
"LASETLTST02","SQL Server Distributed Replay Client","Stopped","Disabled"
"LASETLTST02","SQL Server Distributed Replay Controller","Stopped","Disabled"
"LASETLTST02","SQL Server Browser","Stopped","Disabled"
"LASETLTST02","SQL Server Agent (MSSQLSERVER)","Stopped","Manual"
"LASETLTST02","SQL Server VSS Writer","Running","Automatic"
"LASETLTST02","SSDP Discovery","Stopped","Disabled"
"LASETLTST02","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASETLTST02","Windows Image Acquisition (WIA)","Stopped","Manual"
"LASETLTST02","Spot Verifier","Stopped","Manual"
"LASETLTST02","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASETLTST02","HP ProLiant System Shutdown Service","Running","Automatic"
"LASETLTST02","Superfetch","Stopped","Manual"
"LASETLTST02","HP System Management Homepage","Stopped","Disabled"
"LASETLTST02","System Events Broker","Stopped","Manual"
"LASETLTST02","Touch Keyboard and Handwriting Panel Service","Stopped","Manual"
"LASETLTST02","Telephony","Stopped","Manual"
"LASETLTST02","Remote Desktop Services","Running","Manual"
"LASETLTST02","Themes","Running","Automatic"
"LASETLTST02","Thread Ordering Server","Stopped","Manual"
"LASETLTST02","Time Broker","Stopped","Manual"
"LASETLTST02","Track-It! Workstation Manager","Running","Automatic"
"LASETLTST02","Distributed Link Tracking Client","Running","Automatic"
"LASETLTST02","Windows Modules Installer","Stopped","Manual"
"LASETLTST02","User Access Logging Service","Running","Automatic"
"LASETLTST02","Interactive Services Detection","Stopped","Manual"
"LASETLTST02","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASETLTST02","UPnP Device Host","Stopped","Disabled"
"LASETLTST02","Credential Manager","Stopped","Manual"
"LASETLTST02","Virtual Disk","Running","Manual"
"LASETLTST02","Veritas Scheduler Service","Running","Automatic"
"LASETLTST02","Hyper-V Heartbeat Service","Stopped","Manual"
"LASETLTST02","Hyper-V Data Exchange Service","Stopped","Manual"
"LASETLTST02","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASETLTST02","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASETLTST02","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASETLTST02","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASETLTST02","Volume Shadow Copy","Stopped","Manual"
"LASETLTST02","Veritas DG Delayed Import Service","Stopped","Manual"
"LASETLTST02","Veritas Enterprise Administrator Service","Running","Automatic"
"LASETLTST02","Windows Time","Running","Manual"
"LASETLTST02","World Wide Web Publishing Service","Running","Automatic"
"LASETLTST02","Windows Process Activation Service","Running","Manual"
"LASETLTST02","Windows Color System","Stopped","Manual"
"LASETLTST02","Diagnostic Service Host","Stopped","Manual"
"LASETLTST02","Diagnostic System Host","Stopped","Manual"
"LASETLTST02","WebClient","Stopped","Manual"
"LASETLTST02","Windows Event Collector","Stopped","Manual"
"LASETLTST02","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASETLTST02","Windows Error Reporting Service","Stopped","Manual"
"LASETLTST02","Still Image Acquisition Events","Stopped","Manual"
"LASETLTST02","Windows Internal Database VSS Writer","Stopped","Manual"
"LASETLTST02","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASETLTST02","Windows Management Instrumentation","Running","Automatic"
"LASETLTST02","Windows Remote Management (WS-Management)","Running","Automatic"
"LASETLTST02","Microsoft Account Sign-in Assistant","Stopped","Manual"
"LASETLTST02","WMI Performance Adapter","Running","Manual"
"LASETLTST02","Portable Device Enumerator Service","Stopped","Manual"
"LASETLTST02","Windows Store Service (WSService)","Stopped","Manual"
"LASETLTST02","Windows Update","Stopped","Manual"
"LASETLTST02","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
"LASETLTST02","Veritas Storage Foundation Messaging Service","Running","Automatic"
