"MachineName","DisplayName","Status","StartType"
"LASSQLTST03","SQL Server Agent (LASTEST05)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTEST06)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTRN01)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (SQL2014)","Stopped","Manual"
"LASSQLTST03","SQL Server Browser","Running","Automatic"
"LASSQLTST03","SQLdm Collection Service (Default)","Stopped","Disabled"
"LASSQLTST03","SQLdm Management Service (Default)","Stopped","Disabled"
"LASSQLTST03","SQLdm Predictive Analytics Service (Default)","Stopped","Disabled"
"LASSQLTST03","SQL Server Agent (MSSQLSERVER)","Running","Automatic"
"LASSQLTST03","SQL Server VSS Writer","Running","Automatic"
"LASSQLTST03","SSDP Discovery","Stopped","Disabled"
"LASSQLTST03","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASSQLTST03","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASSQLTST03","HP ProLiant System Shutdown Service","Running","Automatic"
"LASSQLTST03","HP System Management Homepage","Stopped","Disabled"
"LASSQLTST03","Telephony","Stopped","Manual"
"LASSQLTST03","Remote Desktop Services","Running","Manual"
"LASSQLTST03","Thread Ordering Server","Stopped","Manual"
"LASSQLTST03","Track-It! Workstation Manager","Running","Automatic"
"LASSQLTST03","Distributed Link Tracking Client","Running","Automatic"
"LASSQLTST03","Windows Modules Installer","Stopped","Manual"
"LASSQLTST03","Interactive Services Detection","Stopped","Manual"
"LASSQLTST03","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASSQLTST03","UPnP Device Host","Stopped","Disabled"
"LASSQLTST03","Desktop Window Manager Session Manager","Running","Automatic"
"LASSQLTST03","Credential Manager","Stopped","Manual"
"LASSQLTST03","Virtual Disk","Stopped","Manual"
"LASSQLTST03","Volume Shadow Copy","Stopped","Manual"
"LASSQLTST03","Windows Time","Running","Manual"
"LASSQLTST03","Windows Color System","Stopped","Manual"
"LASSQLTST03","Diagnostic Service Host","Stopped","Manual"
"LASSQLTST03","Diagnostic System Host","Stopped","Manual"
"LASSQLTST03","Windows Event Collector","Stopped","Manual"
"LASSQLTST03","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASSQLTST03","Windows Error Reporting Service","Stopped","Manual"
"LASSQLTST03","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASSQLTST03","Windows Management Instrumentation","Running","Automatic"
"LASSQLTST03","Windows Remote Management (WS-Management)","Running","Automatic"
"LASSQLTST03","WMI Performance Adapter","Stopped","Manual"
"LASSQLTST03","Portable Device Enumerator Service","Stopped","Manual"
"LASSQLTST03","Windows Update","Running","Automatic"
"LASSQLTST03","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
