"MachineName","DisplayName","Status","StartType"
"LASCOLL02","OracleRemExecServiceV2","Stopped","Manual"
"LASCOLL02","Performance Counter DLL Host","Stopped","Manual"
"LASCOLL02","Performance Logs & Alerts","Stopped","Manual"
"LASCOLL02","Plug and Play","Running","Manual"
"LASCOLL02","IPsec Policy Agent","Running","Manual"
"LASCOLL02","Power","Running","Automatic"
"LASCOLL02","Printer Extensions and Notifications","Stopped","Manual"
"LASCOLL02","User Profile Service","Running","Automatic"
"LASCOLL02","Remote Access Auto Connection Manager","Stopped","Manual"
"LASCOLL02","Remote Access Connection Manager","Stopped","Manual"
"LASCOLL02","Routing and Remote Access","Stopped","Disabled"
"LASCOLL02","Remote Registry","Running","Manual"
"LASCOLL02","RPC Endpoint Mapper","Running","Automatic"
"LASCOLL02","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASCOLL02","Remote Procedure Call (RPC)","Running","Automatic"
"LASCOLL02","Resultant Set of Policy Provider","Stopped","Manual"
"LASCOLL02","Special Administration Console Helper","Stopped","Manual"
"LASCOLL02","Security Accounts Manager","Running","Automatic"
"LASCOLL02","Smart Card","Stopped","Disabled"
"LASCOLL02","Task Scheduler","Running","Automatic"
"LASCOLL02","Smart Card Removal Policy","Stopped","Manual"
"LASCOLL02","Secondary Logon","Stopped","Manual"
"LASCOLL02","System Event Notification Service","Running","Automatic"
"LASCOLL02","Symantec Endpoint Protection","Running","Automatic"
"LASCOLL02","Remote Desktop Configuration","Running","Manual"
"LASCOLL02","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASCOLL02","Shell Hardware Detection","Running","Automatic"
"LASCOLL02","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASCOLL02","Symantec Network Access Control","Stopped","Manual"
"LASCOLL02","SNMP Service","Running","Automatic"
"LASCOLL02","SNMP Trap","Stopped","Manual"
"LASCOLL02","Print Spooler","Running","Automatic"
"LASCOLL02","Software Protection","Stopped","Automatic"
"LASCOLL02","SSDP Discovery","Stopped","Disabled"
"LASCOLL02","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASCOLL02","Spot Verifier","Stopped","Manual"
"LASCOLL02","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASCOLL02","Superfetch","Stopped","Manual"
"LASCOLL02","Telephony","Stopped","Manual"
"LASCOLL02","Remote Desktop Services","Running","Manual"
"LASCOLL02","Themes","Running","Automatic"
"LASCOLL02","Thread Ordering Server","Stopped","Manual"
"LASCOLL02","Track-It! Workstation Manager","Running","Automatic"
"LASCOLL02","Distributed Link Tracking Client","Running","Automatic"
"LASCOLL02","Windows Modules Installer","Stopped","Manual"
"LASCOLL02","User Access Logging Service","Running","Automatic"
"LASCOLL02","Interactive Services Detection","Stopped","Manual"
"LASCOLL02","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASCOLL02","UPnP Device Host","Stopped","Disabled"
"LASCOLL02","Credential Manager","Stopped","Manual"
"LASCOLL02","Virtual Disk","Stopped","Manual"
"LASCOLL02","Hyper-V Heartbeat Service","Stopped","Manual"
"LASCOLL02","Hyper-V Data Exchange Service","Stopped","Manual"
"LASCOLL02","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASCOLL02","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASCOLL02","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASCOLL02","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASCOLL02","VMTools","Running","Automatic"
"LASCOLL02","VMware Snapshot Provider","Stopped","Manual"
"LASCOLL02","Volume Shadow Copy","Stopped","Manual"
"LASCOLL02","Windows Time","Running","Manual"
"LASCOLL02","World Wide Web Publishing Service","Running","Manual"
"LASCOLL02","Windows Process Activation Service","Running","Manual"
"LASCOLL02","Windows Color System","Stopped","Manual"
"LASCOLL02","Diagnostic Service Host","Stopped","Manual"
"LASCOLL02","Diagnostic System Host","Stopped","Manual"
"LASCOLL02","Windows Event Collector","Stopped","Manual"
"LASCOLL02","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASCOLL02","Windows Error Reporting Service","Stopped","Manual"
"LASCOLL02","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASCOLL02","Windows Management Instrumentation","Running","Automatic"
"LASCOLL02","Windows Remote Management (WS-Management)","Running","Automatic"
"LASCOLL02","WMI Performance Adapter","Running","Manual"
"LASCOLL02","Web Management Service","Stopped","Manual"
"LASCOLL02","Portable Device Enumerator Service","Stopped","Manual"
"LASCOLL02","Windows Store Service (WSService)","Stopped","Manual"
"LASCOLL02","Windows Update","Stopped","Manual"
"LASCOLL02","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
