"MachineName","DisplayName","Status","StartType"
"LASETL01","Commvault Client Manager Service (Instance001)","Running","Automatic"
"LASETL01","Commvault Communications Service (Instance001)","Running","Automatic"
"LASETL01","Human Interface Device Access","Stopped","Manual"
"LASETL01","Health Key and Certificate Management","Stopped","Manual"
"LASETL01","Windows CardSpace","Stopped","Manual"
"LASETL01","IIS Admin Service","Running","Automatic"
"LASETL01","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASETL01","PnP-X IP Bus Enumerator","Stopped","Disabled"
"LASETL01","IP Helper","Running","Automatic"
"LASETL01","CNG Key Isolation","Stopped","Manual"
"LASETL01","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASETL01","Server","Running","Automatic"
"LASETL01","Workstation","Running","Automatic"
"LASETL01","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASETL01","TCP/IP NetBIOS Helper","Running","Automatic"
"LASETL01","Multimedia Class Scheduler","Stopped","Manual"
"LASETL01","Windows Firewall","Running","Automatic"
"LASETL01","Distributed Transaction Coordinator","Running","Automatic"
"LASETL01","SQL Server Integration Services 10.0","Running","Automatic"
"LASETL01","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASETL01","Windows Installer","Stopped","Manual"
"LASETL01","Message Queuing","Running","Automatic"
"LASETL01","SQL Full-text Filter Daemon Launcher (MSSQLSERVER)","Running","Manual"
"LASETL01","SQL Server (MSSQLSERVER)","Running","Automatic"
"LASETL01","SQL Active Directory Helper Service","Stopped","Disabled"
"LASETL01","SQL Server Analysis Services (MSSQLSERVER)","Running","Automatic"
"LASETL01","Network Access Protection Agent","Stopped","Manual"
"LASETL01","Netlogon","Running","Automatic"
"LASETL01","Network Connections","Stopped","Manual"
"LASETL01","Net.Msmq Listener Adapter","Stopped","Disabled"
"LASETL01","Net.Pipe Listener Adapter","Stopped","Disabled"
"LASETL01","Network List Service","Running","Manual"
"LASETL01","Net.Tcp Listener Adapter","Stopped","Disabled"
"LASETL01","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASETL01","Network Location Awareness","Running","Automatic"
"LASETL01","Network Store Interface Service","Running","Automatic"
"LASETL01","Performance Counter DLL Host","Stopped","Manual"
"LASETL01","Performance Logs & Alerts","Stopped","Manual"
"LASETL01","Symantec Plug-in Host Service","Running","Automatic"
"LASETL01","Plug and Play","Running","Automatic"
"LASETL01","IPsec Policy Agent","Running","Manual"
"LASETL01","Power","Running","Automatic"
"LASETL01","User Profile Service","Running","Automatic"
"LASETL01","Protected Storage","Stopped","Manual"
"LASETL01","Remote Access Auto Connection Manager","Stopped","Manual"
"LASETL01","Remote Access Connection Manager","Stopped","Manual"
"LASETL01","Routing and Remote Access","Stopped","Disabled"
"LASETL01","Remote Registry","Stopped","Manual"
"LASETL01","RPC Endpoint Mapper","Running","Automatic"
"LASETL01","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASETL01","Remote Procedure Call (RPC)","Running","Automatic"
"LASETL01","Resultant Set of Policy Provider","Stopped","Manual"
"LASETL01","Special Administration Console Helper","Stopped","Manual"
"LASETL01","Security Accounts Manager","Running","Automatic"
"LASETL01","Smart Card","Stopped","Manual"
"LASETL01","Task Scheduler","Running","Automatic"
"LASETL01","Smart Card Removal Policy","Stopped","Manual"
"LASETL01","Secondary Logon","Stopped","Manual"
"LASETL01","System Event Notification Service","Running","Automatic"
"LASETL01","Symantec Endpoint Protection","Running","Automatic"
"LASETL01","Remote Desktop Configuration","Running","Manual"
"LASETL01","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASETL01","Shell Hardware Detection","Stopped","Automatic"
"LASETL01","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASETL01","Symantec Network Access Control","Stopped","Manual"
"LASETL01","SNMP Service","Running","Automatic"
"LASETL01","SNMP Trap","Stopped","Manual"
"LASETL01","Print Spooler","Running","Automatic"
"LASETL01","Software Protection","Stopped","Automatic"
"LASETL01","SPP Notification Service","Stopped","Manual"
"LASETL01","SQL Server Browser","Running","Automatic"
"LASETL01","SQL Server Agent (MSSQLSERVER)","Running","Automatic"
"LASETL01","SQL Server VSS Writer","Running","Automatic"
"LASETL01","SSDP Discovery","Stopped","Disabled"
"LASETL01","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASETL01","Windows Image Acquisition (WIA)","Stopped","Manual"
"LASETL01","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASETL01","HP ProLiant System Shutdown Service","Running","Automatic"
"LASETL01","HP System Management Homepage","Stopped","Disabled"
"LASETL01","Tablet PC Input Service","Stopped","Manual"
"LASETL01","Telephony","Stopped","Manual"
"LASETL01","Remote Desktop Services","Running","Manual"
"LASETL01","Themes","Stopped","Disabled"
"LASETL01","Thread Ordering Server","Stopped","Manual"
"LASETL01","Track-It! Workstation Manager","Running","Automatic"
"LASETL01","Distributed Link Tracking Client","Running","Automatic"
"LASETL01","Windows Modules Installer","Stopped","Manual"
"LASETL01","Interactive Services Detection","Stopped","Manual"
"LASETL01","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASETL01","UPnP Device Host","Stopped","Disabled"
"LASETL01","Desktop Window Manager Session Manager","Running","Automatic"
"LASETL01","Credential Manager","Stopped","Manual"
"LASETL01","Virtual Disk","Running","Manual"
"LASETL01","Veritas Scheduler Service","Running","Automatic"
"LASETL01","Volume Shadow Copy","Stopped","Manual"
"LASETL01","Veritas DG Delayed Import Service","Stopped","Manual"
"LASETL01","Veritas Enterprise Administrator Service","Running","Automatic"
"LASETL01","Windows Time","Running","Manual"
"LASETL01","World Wide Web Publishing Service","Running","Automatic"
"LASETL01","Windows Process Activation Service","Running","Manual"
"LASETL01","Windows Color System","Stopped","Manual"
"LASETL01","Diagnostic Service Host","Stopped","Manual"
"LASETL01","Diagnostic System Host","Stopped","Manual"
"LASETL01","WebClient","Stopped","Manual"
"LASETL01","Windows Event Collector","Stopped","Manual"
"LASETL01","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASETL01","Windows Error Reporting Service","Stopped","Manual"
"LASETL01","Windows Defender","Stopped","Manual"
"LASETL01","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASETL01","Windows Management Instrumentation","Running","Automatic"
"LASETL01","Windows Remote Management (WS-Management)","Running","Automatic"
"LASETL01","WMI Performance Adapter","Stopped","Manual"
"LASETL01","Portable Device Enumerator Service","Stopped","Manual"
"LASETL01","Windows Update","Running","Automatic"
"LASETL01","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
"LASETL01","Veritas Storage Foundation Messaging Service","Running","Automatic"
